SAMPID	CD276_tpm	Histology	Dataset
GTEX-15DCE-1526-SM-7KUFD	43.5992966849708	Esophagus	Human Normal (GTEx)
GTEX-15DCE-1626-SM-6LPJM	42.0581609001858	Stomach	Human Normal (GTEx)
GTEX-15DCE-2026-SM-7KUFE	42.107971986424	Colon	Human Normal (GTEx)
GTEX-15DDE-0008-SM-E6CPH	110.319454803983	Skin	Human Normal (GTEx)
GTEX-15DDE-0011-R10a-SM-7KUKW	13.0768792183838	Brain	Human Normal (GTEx)
GTEX-15DDE-0011-R4b-SM-7KULI	13.5695261748228	Brain	Human Normal (GTEx)
GTEX-15DDE-0011-R9b-SM-6M46U	14.2097823074106	Brain	Human Normal (GTEx)
GTEX-15DDE-0126-SM-6LPKH	53.5112052315705	Skin	Human Normal (GTEx)
GTEX-15DDE-0226-SM-6LLJ6	40.0052593217909	Adipose Tissue	Human Normal (GTEx)
GTEX-15DDE-0326-SM-6LLJ5	38.7771515122562	Nerve	Human Normal (GTEx)
GTEX-15DDE-0426-SM-6M48M	84.4397854884705	Blood Vessel	Human Normal (GTEx)
GTEX-15DDE-0526-SM-6ETZQ	16.3400499155935	Muscle	Human Normal (GTEx)
GTEX-15DDE-0626-SM-69LOK	28.7864296592787	Thyroid	Human Normal (GTEx)
GTEX-15DDE-1126-SM-6LLHN	43.2881764315167	Heart	Human Normal (GTEx)
GTEX-15DDE-1226-SM-6PAN8	37.9786929146636	Blood Vessel	Human Normal (GTEx)
GTEX-15DDE-1326-SM-6LLJM	48.5435516344593	Blood Vessel	Human Normal (GTEx)
GTEX-15DDE-2326-SM-6AJA8	43.59762912637	Ovary	Human Normal (GTEx)
GTEX-15DDE-2926-SM-6LLJ3	41.2188162570686	Skin	Human Normal (GTEx)
GTEX-15DDE-3226-SM-6LPK6	18.713839205509	Pituitary	Human Normal (GTEx)
GTEX-15DYW-0006-SM-7RHFR	0.47097326830123	Blood	Human Normal (GTEx)
GTEX-15DYW-0008-SM-E76Q4	125.586919442433	Skin	Human Normal (GTEx)
GTEX-15DYW-0011-R11a-SM-6LPIT	10.1276216111627	Brain	Human Normal (GTEx)
GTEX-15DYW-0011-R2b-SM-7KUKY	23.910926635467	Brain	Human Normal (GTEx)
GTEX-15DYW-0011-R3b-SM-6LPIM	17.3213167563261	Brain	Human Normal (GTEx)
GTEX-15DYW-0011-R4a-SM-6M46V	14.3447554729454	Brain	Human Normal (GTEx)
GTEX-15DYW-0011-R5a-SM-6M46W	17.3561005086468	Brain	Human Normal (GTEx)
GTEX-15DYW-0011-R6b-SM-6PALA	18.3498019128543	Brain	Human Normal (GTEx)
GTEX-15DYW-0011-R7a-SM-7KULG	12.2786173734303	Brain	Human Normal (GTEx)
GTEX-15DYW-0011-R9b-SM-6PALB	13.4065836293262	Brain	Human Normal (GTEx)
GTEX-15DYW-0126-SM-7KULE	83.3066806366068	Skin	Human Normal (GTEx)
GTEX-15DYW-0326-SM-6PAN9	49.4297632092798	Nerve	Human Normal (GTEx)
GTEX-15DYW-1126-SM-6LPK5	37.7557340927862	Heart	Human Normal (GTEx)
GTEX-15DYW-1226-SM-6PALV	73.0211005625519	Blood Vessel	Human Normal (GTEx)
GTEX-15DYW-1326-SM-6LPIV	39.2719166835664	Liver	Human Normal (GTEx)
GTEX-15DYW-1426-SM-6LPIW	23.2897725479882	Spleen	Human Normal (GTEx)
GTEX-15DYW-1526-SM-7KUEP	36.4488553759949	Adipose Tissue	Human Normal (GTEx)
GTEX-15DYW-1626-SM-6LLI1	32.2329672961603	Pancreas	Human Normal (GTEx)
GTEX-15DYW-1726-SM-7KUM5	44.5059713217422	Esophagus	Human Normal (GTEx)
GTEX-15DYW-1826-SM-6LPIY	23.3756839331737	Esophagus	Human Normal (GTEx)
GTEX-15DYW-1926-SM-6EU2K	50.2919581135074	Esophagus	Human Normal (GTEx)
GTEX-15DYW-2026-SM-6AJBD	19.4976793208459	Kidney	Human Normal (GTEx)
GTEX-15DYW-2126-SM-6M47B	84.6389267078444	Adrenal Gland	Human Normal (GTEx)
GTEX-15DYW-2326-SM-6PAMU	40.5513191348894	Colon	Human Normal (GTEx)
GTEX-15DYW-2426-SM-7KUG8	45.2301584384933	Colon	Human Normal (GTEx)
GTEX-15DYW-2626-SM-6LPK7	53.7050054306469	Ovary	Human Normal (GTEx)
GTEX-15DYW-2726-SM-6EU2I	44.1646152021641	Skin	Human Normal (GTEx)
GTEX-15DYW-2926-SM-6PANA	62.0325548912462	Vagina	Human Normal (GTEx)
GTEX-15DYW-3026-SM-7KFRM	11.5576143388523	Brain	Human Normal (GTEx)
GTEX-15DZA-0005-SM-9JGFP	0.246834898647424	Blood	Human Normal (GTEx)
GTEX-15DZA-0008-SM-E76Q2	102.715903553892	Skin	Human Normal (GTEx)
GTEX-15DZA-0126-SM-6PAMV	13.7790958062922	Spleen	Human Normal (GTEx)
GTEX-15DZA-0226-SM-7KFS6	29.8327102937749	Thyroid	Human Normal (GTEx)
GTEX-15DZA-0526-SM-6LPKE	28.338393732331	Esophagus	Human Normal (GTEx)
GTEX-15DZA-0626-SM-6PANC	36.0015953314327	Adipose Tissue	Human Normal (GTEx)
GTEX-15DZA-0826-SM-6AJBF	19.4138176572866	Small Intestine	Human Normal (GTEx)
GTEX-15DZA-0926-SM-69LQ3	48.7590968322878	Colon	Human Normal (GTEx)
GTEX-15DZA-1026-SM-6PAND	27.4505438477712	Colon	Human Normal (GTEx)
GTEX-15DZA-1126-SM-6LPK8	33.6847971452729	Stomach	Human Normal (GTEx)
GTEX-15DZA-1226-SM-7KFS1	62.5089160452346	Blood Vessel	Human Normal (GTEx)
GTEX-15DZA-1326-SM-68722	79.5957919653578	Uterus	Human Normal (GTEx)
GTEX-15DZA-2026-SM-6PANE	24.5867915723469	Muscle	Human Normal (GTEx)
GTEX-15DZA-2226-SM-7KUMY	125.062783295967	Blood Vessel	Human Normal (GTEx)
GTEX-15EO6-0005-SM-7PBZC	1.4332207712492	Blood	Human Normal (GTEx)
GTEX-15EO6-0008-SM-E6CPJ	110.077545956668	Skin	Human Normal (GTEx)
GTEX-15EO6-0011-R11b-SM-6M47M	9.44172031763174	Brain	Human Normal (GTEx)
GTEX-15EO6-0011-R2a-SM-6M46R	20.8984976648254	Brain	Human Normal (GTEx)
GTEX-15EO6-0011-R3b-SM-7KUDY	14.3082994096902	Brain	Human Normal (GTEx)
GTEX-15EO6-0011-R4a-SM-7KUKZ	13.1312606311508	Brain	Human Normal (GTEx)
GTEX-15EO6-0011-R5b-SM-7KUDZ	15.1344508967243	Brain	Human Normal (GTEx)
GTEX-15EO6-0011-R6a-SM-7KULK	17.8675815923117	Brain	Human Normal (GTEx)
GTEX-15EO6-0011-R7a-SM-6M46Q	15.3049392524011	Brain	Human Normal (GTEx)
GTEX-15EO6-0011-R9a-SM-6PALG	19.1546417975501	Brain	Human Normal (GTEx)
GTEX-15EO6-0126-SM-6LPKJ	29.0145720299786	Thyroid	Human Normal (GTEx)
GTEX-15EO6-0926-SM-6M48N	35.2595918055885	Esophagus	Human Normal (GTEx)
GTEX-15EO6-1026-SM-7KUG9	37.1502006968434	Esophagus	Human Normal (GTEx)
GTEX-15EO6-2326-SM-6LPKK	40.0359020127591	Colon	Human Normal (GTEx)
GTEX-15EO6-2426-SM-6PALZ	33.9308529927441	Skin	Human Normal (GTEx)
GTEX-15EO6-2626-SM-6PALK	23.3294822130174	Nerve	Human Normal (GTEx)
GTEX-15EO6-2826-SM-6PANB	13.0229023596047	Muscle	Human Normal (GTEx)
GTEX-15EO6-2926-SM-6M48D	10.6857316699242	Brain	Human Normal (GTEx)
GTEX-15EO6-3026-SM-7KUMA	19.7588155335904	Brain	Human Normal (GTEx)
GTEX-15EO6-3126-SM-6LPIQ	35.0590224554296	Pituitary	Human Normal (GTEx)
GTEX-15EOM-0008-SM-E6CPI	110.642863575647	Skin	Human Normal (GTEx)
GTEX-15EOM-0126-SM-7KUGG	97.0834620782988	Skin	Human Normal (GTEx)
GTEX-15EOM-0526-SM-7KUFY	42.712255701327	Blood Vessel	Human Normal (GTEx)
GTEX-15EOM-1526-SM-68723	57.0133195099047	Ovary	Human Normal (GTEx)
GTEX-15EOM-2326-SM-7KUMV	64.3576781926236	Adipose Tissue	Human Normal (GTEx)
GTEX-15EOM-5007-SM-793DG	63.5267546461707	Heart	Human Normal (GTEx)
GTEX-15EOM-5010-SM-7P8PA	65.4458358230555	Lung	Human Normal (GTEx)
GTEX-15EOM-5013-SM-7MKF9	35.5972833734667	Esophagus	Human Normal (GTEx)
GTEX-15EOM-5016-SM-7P8SR	38.0734196116626	Esophagus	Human Normal (GTEx)
GTEX-15EOM-5019-SM-793DK	80.8327944796821	Breast	Human Normal (GTEx)
GTEX-15ER7-0008-SM-E6CPG	95.9400762637003	Skin	Human Normal (GTEx)
GTEX-15ER7-0011-R11a-SM-6LPIL	9.75167550776367	Brain	Human Normal (GTEx)
GTEX-15ER7-0011-R1b-SM-7KUE1	9.66400087328161	Brain	Human Normal (GTEx)
GTEX-15ER7-0011-R2a-SM-6M46O	19.6450910755751	Brain	Human Normal (GTEx)
GTEX-15ER7-0011-R3a-SM-6LPIK	16.7505096736641	Brain	Human Normal (GTEx)
GTEX-15ER7-0011-R4a-SM-6M46S	16.5765894918982	Brain	Human Normal (GTEx)
GTEX-15ER7-0011-R5b-SM-6M46T	13.6074423358792	Brain	Human Normal (GTEx)
GTEX-15ER7-0011-R6a-SM-6M46M	14.5000310936747	Brain	Human Normal (GTEx)
GTEX-15ER7-0011-R7a-SM-6M46N	12.9646380470514	Brain	Human Normal (GTEx)
GTEX-15ER7-0011-R8a-SM-7KUL2	17.1734004238495	Brain	Human Normal (GTEx)
GTEX-15ER7-0011-R9b-SM-6PALF	19.0692797023027	Brain	Human Normal (GTEx)
GTEX-15ER7-0126-SM-6PAM2	47.8714539072797	Nerve	Human Normal (GTEx)
GTEX-15ER7-0226-SM-7KUEU	18.6600153693323	Muscle	Human Normal (GTEx)
GTEX-15ER7-0326-SM-7KUEV	56.0256575077041	Skin	Human Normal (GTEx)
GTEX-15ER7-0426-SM-6PAM3	47.5957366293917	Adipose Tissue	Human Normal (GTEx)
GTEX-15ER7-0626-SM-6PANF	43.8013917081836	Skin	Human Normal (GTEx)
GTEX-15ER7-0726-SM-7KUMF	26.2155144802621	Thyroid	Human Normal (GTEx)
GTEX-15ER7-0826-SM-6PALW	51.1038809162938	Heart	Human Normal (GTEx)
GTEX-15ER7-0926-SM-7KUMG	38.0277619544583	Lung	Human Normal (GTEx)
GTEX-15ER7-1026-SM-7KUMD	47.2994013130692	Adipose Tissue	Human Normal (GTEx)
GTEX-15ER7-1126-SM-6M47F	68.1462062755834	Adrenal Gland	Human Normal (GTEx)
GTEX-15ER7-1326-SM-6LPK9	43.1355507433072	Pancreas	Human Normal (GTEx)
GTEX-15ER7-1426-SM-6PAMA	71.6218680068135	Blood Vessel	Human Normal (GTEx)
GTEX-15ER7-1526-SM-6LLHO	37.6006802716388	Spleen	Human Normal (GTEx)
GTEX-15ER7-1626-SM-6PAMZ	61.8313526957276	Breast	Human Normal (GTEx)
GTEX-15ER7-1726-SM-6PAMX	37.8083405939925	Heart	Human Normal (GTEx)
GTEX-15ER7-1826-SM-6LLI7	23.6847154240662	Liver	Human Normal (GTEx)
GTEX-15ER7-1926-SM-7KUEW	57.2484883950774	Esophagus	Human Normal (GTEx)
GTEX-15ER7-2026-SM-793B8	79.9373507258101	Blood Vessel	Human Normal (GTEx)
GTEX-15ER7-2126-SM-7939E	27.5344364295822	Esophagus	Human Normal (GTEx)
GTEX-15ER7-2226-SM-7KFRN	39.6268257829015	Esophagus	Human Normal (GTEx)
GTEX-15ER7-2326-SM-7KUN3	71.0938777833406	Ovary	Human Normal (GTEx)
GTEX-15ER7-2426-SM-793B9	68.5787849487736	Uterus	Human Normal (GTEx)
GTEX-15ER7-2526-SM-7KUFW	62.100075196426	Vagina	Human Normal (GTEx)
GTEX-15ER7-2826-SM-6PAN2	93.9493356810128	Colon	Human Normal (GTEx)
GTEX-15ER7-2926-SM-7KUFK	49.3557546802412	Colon	Human Normal (GTEx)
GTEX-15ER7-3026-SM-6M47W	12.5226671420652	Brain	Human Normal (GTEx)
GTEX-15ER7-3126-SM-7KUGH	20.7919237367384	Brain	Human Normal (GTEx)
GTEX-15ER7-3226-SM-6LPIX	27.4915022773808	Pituitary	Human Normal (GTEx)
GTEX-15ETS-0005-SM-9KNTJ	0.171907196494004	Blood	Human Normal (GTEx)
GTEX-15ETS-0008-SM-E8VNG	129.099742792127	Skin	Human Normal (GTEx)
GTEX-15ETS-0126-SM-7KUMW	44.007438230387	Skin	Human Normal (GTEx)
GTEX-15ETS-0326-SM-6PANH	18.2932685421565	Muscle	Human Normal (GTEx)
GTEX-15ETS-0426-SM-6PANI	52.4165710798783	Adipose Tissue	Human Normal (GTEx)
GTEX-15ETS-0526-SM-6PAN3	29.2130748479	Thyroid	Human Normal (GTEx)
GTEX-15ETS-0626-SM-7KUMX	37.8152836419325	Breast	Human Normal (GTEx)
GTEX-15ETS-0726-SM-6LPKL	163.726281204839	Blood Vessel	Human Normal (GTEx)
GTEX-15ETS-1526-SM-6LPKM	74.2972098455805	Uterus	Human Normal (GTEx)
GTEX-15ETS-1926-SM-7KUN5	28.0635175489935	Esophagus	Human Normal (GTEx)
GTEX-15ETS-2026-SM-6AJBC	34.6901292326309	Esophagus	Human Normal (GTEx)
GTEX-15ETS-2326-SM-7KUGC	40.6060247211047	Colon	Human Normal (GTEx)
GTEX-15ETS-2426-SM-6PANJ	88.8321880611728	Blood Vessel	Human Normal (GTEx)
GTEX-15ETS-3126-SM-6LPKN	13.5068194700408	Spleen	Human Normal (GTEx)
GTEX-15EU6-0005-SM-7P8RJ	0.0844976003600491	Blood	Human Normal (GTEx)
GTEX-15EU6-0008-SM-E8VNH	123.437136590711	Skin	Human Normal (GTEx)
GTEX-15EU6-0326-SM-6M48I	49.7517867490365	Adrenal Gland	Human Normal (GTEx)
GTEX-15EU6-0426-SM-6PAN5	31.6282079601102	Skin	Human Normal (GTEx)
GTEX-15EU6-0726-SM-7KUFU	71.9142808776663	Blood Vessel	Human Normal (GTEx)
GTEX-15EU6-1126-SM-68721	35.3704126963399	Pancreas	Human Normal (GTEx)
GTEX-15EU6-1226-SM-6AJBE	31.5082203528436	Lung	Human Normal (GTEx)
GTEX-15EU6-1326-SM-6PANG	47.3474888776332	Heart	Human Normal (GTEx)
GTEX-15EU6-1426-SM-6M48E	27.0297251817972	Thyroid	Human Normal (GTEx)
GTEX-15EU6-1526-SM-7KUGA	26.8769474577481	Esophagus	Human Normal (GTEx)
GTEX-15EU6-1626-SM-6LPKF	33.3597360016831	Esophagus	Human Normal (GTEx)
GTEX-15EU6-1726-SM-6M48H	38.5075375060263	Adipose Tissue	Human Normal (GTEx)
GTEX-15EU6-1826-SM-7PC1W	43.40851824084	Small Intestine	Human Normal (GTEx)
GTEX-15EU6-2226-SM-6EU2L	32.0648988328961	Skin	Human Normal (GTEx)
GTEX-15EU6-2526-SM-7KUGB	31.5996030310918	Stomach	Human Normal (GTEx)
GTEX-15EU6-2626-SM-7KUN4	65.6910742398052	Salivary Gland	Human Normal (GTEx)
GTEX-15F5U-0008-SM-E8VMZ	122.193142273143	Skin	Human Normal (GTEx)
GTEX-15F5U-0126-SM-6LPKA	33.4731879853245	Spleen	Human Normal (GTEx)
GTEX-15F5U-0226-SM-6PANK	53.7068044677013	Blood Vessel	Human Normal (GTEx)
GTEX-15F5U-1426-SM-7KUN2	21.4587905339676	Colon	Human Normal (GTEx)
GTEX-15F5U-1526-SM-6PANO	39.3382961755349	Skin	Human Normal (GTEx)
GTEX-15F5U-1826-SM-6LLJF	16.4417948326814	Muscle	Human Normal (GTEx)
GTEX-15F5U-1926-SM-6PANL	28.3028578729229	Nerve	Human Normal (GTEx)
GTEX-15F5U-5010-SM-AHZ2D	23.1069867475792	Esophagus	Human Normal (GTEx)
GTEX-15FZZ-0008-SM-E8VNI	142.609943670201	Skin	Human Normal (GTEx)
GTEX-15FZZ-0226-SM-6LLI4	31.6115521141951	Thyroid	Human Normal (GTEx)
GTEX-15FZZ-0326-SM-6M48O	56.0653049128452	Lung	Human Normal (GTEx)
GTEX-15FZZ-0426-SM-6PANM	64.1047295395123	Blood Vessel	Human Normal (GTEx)
GTEX-15FZZ-0526-SM-7KUGD	59.6756499705089	Skin	Human Normal (GTEx)
GTEX-15FZZ-0626-SM-7KFTO	45.2944281935708	Pancreas	Human Normal (GTEx)
GTEX-15FZZ-0726-SM-7KUFZ	47.1429479855582	Breast	Human Normal (GTEx)
GTEX-15FZZ-0826-SM-6LLJO	55.5742699452455	Ovary	Human Normal (GTEx)
GTEX-15FZZ-1026-SM-6AJBI	61.6288095388504	Uterus	Human Normal (GTEx)
GTEX-15FZZ-1126-SM-6AJBG	62.7954894670313	Esophagus	Human Normal (GTEx)
GTEX-15FZZ-1326-SM-6PANN	46.3822446528248	Esophagus	Human Normal (GTEx)
GTEX-15FZZ-1826-SM-6LLJP	42.9774108403317	Colon	Human Normal (GTEx)
GTEX-15FZZ-1926-SM-7KFTQ	34.7654705724918	Nerve	Human Normal (GTEx)
GTEX-15G19-0006-SM-9KNW6	0.548488540011686	Blood	Human Normal (GTEx)
GTEX-15G19-0011-R10b-SM-7KUG4	18.7559230946278	Brain	Human Normal (GTEx)
GTEX-15G19-0011-R11b-SM-6LPIH	10.8226339842031	Brain	Human Normal (GTEx)
GTEX-15G19-0011-R3a-SM-6LPIG	20.2402111107267	Brain	Human Normal (GTEx)
GTEX-15G19-0011-R5b-SM-6M46P	17.5604444764496	Brain	Human Normal (GTEx)
GTEX-15G19-0011-R6b-SM-7KUM3	14.9369751277517	Brain	Human Normal (GTEx)
GTEX-15G19-0011-R7b-SM-6M479	13.7196598637512	Brain	Human Normal (GTEx)
GTEX-15G19-0011-R8b-SM-7KUL1	10.3942753133973	Brain	Human Normal (GTEx)
GTEX-15G19-0011-R9b-SM-7KUEE	12.2286244821857	Brain	Human Normal (GTEx)
GTEX-15G19-0126-SM-6PANQ	68.960512434351	Skin	Human Normal (GTEx)
GTEX-15G19-0226-SM-6PAL2	48.055851007353	Adipose Tissue	Human Normal (GTEx)
GTEX-15G19-0326-SM-7KUGF	34.2601670475099	Nerve	Human Normal (GTEx)
GTEX-15G19-0526-SM-6PAMT	10.0044461064698	Muscle	Human Normal (GTEx)
GTEX-15G19-0626-SM-6M474	28.1857905764389	Thyroid	Human Normal (GTEx)
GTEX-15G19-1026-SM-6PALM	64.3266674976421	Blood Vessel	Human Normal (GTEx)
GTEX-15G19-1126-SM-7KUEL	26.969060579174	Adipose Tissue	Human Normal (GTEx)
GTEX-15G19-1326-SM-6LPIR	12.5734809455527	Testis	Human Normal (GTEx)
GTEX-15G19-1526-SM-6LPKP	54.9430555817906	Stomach	Human Normal (GTEx)
GTEX-15G19-2126-SM-6M48J	46.3172386079572	Breast	Human Normal (GTEx)
GTEX-15G19-2426-SM-7KUMR	44.334617482394	Skin	Human Normal (GTEx)
GTEX-15G19-2726-SM-6LPKG	30.984721484741	Colon	Human Normal (GTEx)
GTEX-15G19-2826-SM-6M48K	13.8946448641274	Brain	Human Normal (GTEx)
GTEX-15G19-2926-SM-7KUFL	26.053167226119	Brain	Human Normal (GTEx)
GTEX-15G19-3026-SM-6LPJP	22.2418788147722	Pituitary	Human Normal (GTEx)
GTEX-15G1A-0006-SM-7PC1Z	0.176715041163911	Blood	Human Normal (GTEx)
GTEX-15G1A-0008-SM-E76Q5	93.9740330953645	Skin	Human Normal (GTEx)
GTEX-15G1A-0326-SM-6M467	50.9691211007934	Thyroid	Human Normal (GTEx)
GTEX-15G1A-0426-SM-6M468	58.0690349527408	Lung	Human Normal (GTEx)
GTEX-15G1A-0526-SM-7KUKM	25.3852876250457	Esophagus	Human Normal (GTEx)
GTEX-15G1A-1226-SM-7KUF3	33.8340093435885	Stomach	Human Normal (GTEx)
GTEX-15G1A-1626-SM-7KUKN	55.470120349933	Skin	Human Normal (GTEx)
GTEX-15G1A-1726-SM-6LPI4	25.2836820536633	Small Intestine	Human Normal (GTEx)
GTEX-15G1A-1826-SM-7KUKO	54.8083173293252	Colon	Human Normal (GTEx)
GTEX-15G1A-1926-SM-7KUFF	23.4050013407431	Colon	Human Normal (GTEx)
GTEX-15G1A-2026-SM-7KUFG	17.3842012756607	Muscle	Human Normal (GTEx)
GTEX-15G1A-2326-SM-6PAMJ	67.4877730013071	Blood Vessel	Human Normal (GTEx)
GTEX-15RIE-0006-SM-7MKF8	0.137521262770943	Blood	Human Normal (GTEx)
GTEX-15RIE-0008-SM-EAZCH	83.8613614506023	Skin	Human Normal (GTEx)
GTEX-15RIE-0126-SM-7KUF8	38.6550366307302	Adipose Tissue	Human Normal (GTEx)
GTEX-15RIE-0326-SM-6PAMC	38.4147610500919	Lung	Human Normal (GTEx)
GTEX-15RIE-0426-SM-7KUMH	37.8123047249114	Thyroid	Human Normal (GTEx)
GTEX-15RIE-0526-SM-7KUF9	35.6876169035958	Esophagus	Human Normal (GTEx)
GTEX-15RIE-0626-SM-6M47G	21.5490502731744	Testis	Human Normal (GTEx)
GTEX-15RIE-0726-SM-7KUMI	30.3599191513762	Esophagus	Human Normal (GTEx)
GTEX-15RIE-0826-SM-6M47X	17.2794813957078	Esophagus	Human Normal (GTEx)
GTEX-15RIE-1026-SM-6LPJQ	39.8123974768018	Stomach	Human Normal (GTEx)
GTEX-15RIE-1326-SM-6PAMM	79.5821562683589	Heart	Human Normal (GTEx)
GTEX-15RIE-1726-SM-7KUMU	134.891723027001	Heart	Human Normal (GTEx)
GTEX-15RIE-1826-SM-6M48P	27.6105537108342	Colon	Human Normal (GTEx)
GTEX-15RIE-1926-SM-7KUKJ	32.0869529354112	Skin	Human Normal (GTEx)
GTEX-15RIE-2026-SM-7KFRW	52.7838526295019	Colon	Human Normal (GTEx)
GTEX-15RIE-2326-SM-7KFSC	46.3671959172945	Adipose Tissue	Human Normal (GTEx)
GTEX-15RIE-2426-SM-7KUDS	18.6127297897472	Muscle	Human Normal (GTEx)
GTEX-15RIF-0005-SM-7RHGH	0.386843036147505	Blood	Human Normal (GTEx)
GTEX-15RIF-0008-SM-EAZ34	101.487253251981	Skin	Human Normal (GTEx)
GTEX-15RIF-0126-SM-7KUG3	81.2511776711576	Blood Vessel	Human Normal (GTEx)
GTEX-15RIF-0326-SM-7KUFR	38.7362689815154	Thyroid	Human Normal (GTEx)
GTEX-15RIF-0526-SM-6LLI2	33.3747209682713	Spleen	Human Normal (GTEx)
GTEX-15RIF-0626-SM-6LLI3	33.8726615259074	Pancreas	Human Normal (GTEx)
GTEX-15RIF-0826-SM-6M47C	16.8468732385196	Esophagus	Human Normal (GTEx)
GTEX-15RIF-0926-SM-7KUKP	44.8538629748681	Esophagus	Human Normal (GTEx)
GTEX-15RIF-1026-SM-7KUMZ	35.7899120468738	Esophagus	Human Normal (GTEx)
GTEX-15RIF-1126-SM-7KUG2	37.181443553627	Stomach	Human Normal (GTEx)
GTEX-15RIF-1326-SM-6LPKO	37.280307707295	Colon	Human Normal (GTEx)
GTEX-15RIF-1426-SM-7KUKQ	52.6354318446105	Colon	Human Normal (GTEx)
GTEX-15RIF-1526-SM-6M46K	52.4582530937997	Prostate	Human Normal (GTEx)
GTEX-15RIF-1826-SM-6M469	17.8986588516465	Testis	Human Normal (GTEx)
GTEX-15RIF-2126-SM-7KUM8	18.3593711717405	Muscle	Human Normal (GTEx)
GTEX-15RIG-0006-SM-7PC1N	0.24056145768819	Blood	Human Normal (GTEx)
GTEX-15RIG-0008-SM-EAZCG	91.2547498304604	Skin	Human Normal (GTEx)
GTEX-15RIG-0126-SM-6PAN4	23.8355607716828	Spleen	Human Normal (GTEx)
GTEX-15RIG-0226-SM-7KFTL	34.8420607161604	Skin	Human Normal (GTEx)
GTEX-15RIG-0426-SM-7KUF4	15.9490567433692	Muscle	Human Normal (GTEx)
GTEX-15RIG-0526-SM-7KFTP	36.0190404169844	Nerve	Human Normal (GTEx)
GTEX-15RIG-0726-SM-7KUM7	43.2964125300245	Skin	Human Normal (GTEx)
GTEX-15RJ7-0006-SM-7RHHM	0.108976839609812	Blood	Human Normal (GTEx)
GTEX-15RJ7-0008-SM-EAZCD	117.599339294947	Skin	Human Normal (GTEx)
GTEX-15RJ7-0126-SM-6LPJN	23.8965211354279	Spleen	Human Normal (GTEx)
GTEX-15RJ7-0226-SM-7KUMN	37.4468284804191	Heart	Human Normal (GTEx)
GTEX-15RJ7-0326-SM-6M47H	43.3967971981435	Thyroid	Human Normal (GTEx)
GTEX-15RJ7-0526-SM-6PANP	51.4092124521496	Blood Vessel	Human Normal (GTEx)
GTEX-15RJ7-0626-SM-6M47V	58.4882526498234	Lung	Human Normal (GTEx)
GTEX-15RJ7-0826-SM-6LLI8	32.8508713225132	Pancreas	Human Normal (GTEx)
GTEX-15RJ7-0926-SM-6LPJO	50.3780976050369	Esophagus	Human Normal (GTEx)
GTEX-15RJ7-1726-SM-6PAL3	64.7632735803386	Colon	Human Normal (GTEx)
GTEX-15RJ7-1826-SM-7KUMJ	22.0768594959244	Testis	Human Normal (GTEx)
GTEX-15RJ7-2026-SM-6LPJ4	35.988802631332	Liver	Human Normal (GTEx)
GTEX-15RJ7-2126-SM-6PAMD	119.690273218748	Skin	Human Normal (GTEx)
GTEX-15RJ7-2426-SM-6M48L	22.8134894238295	Muscle	Human Normal (GTEx)
GTEX-15RJE-0006-SM-7PC1J	0.599259254720529	Blood	Human Normal (GTEx)
GTEX-15RJE-0008-SM-EAZ31	80.9980218768115	Skin	Human Normal (GTEx)
GTEX-15RJE-0011-R2b-SM-79OMP	17.6515143836982	Brain	Human Normal (GTEx)
GTEX-15RJE-0011-R6a-SM-7DHL8	17.1608858611648	Brain	Human Normal (GTEx)
GTEX-15RJE-0011-R7a-SM-7DHL9	14.9085507860265	Brain	Human Normal (GTEx)
GTEX-15RJE-0526-SM-6PAMN	67.5728551521755	Blood Vessel	Human Normal (GTEx)
GTEX-15RJE-0626-SM-7KUKR	33.0459079686244	Heart	Human Normal (GTEx)
GTEX-15RJE-0726-SM-7KUEG	39.6308763789245	Heart	Human Normal (GTEx)
GTEX-15RJE-0926-SM-6LLHZ	16.0803679404817	Esophagus	Human Normal (GTEx)
GTEX-15RJE-1026-SM-6M46X	22.1962095255022	Lung	Human Normal (GTEx)
GTEX-15RJE-1126-SM-6LPI5	57.6881546602238	Liver	Human Normal (GTEx)
GTEX-15RJE-1326-SM-6LPI6	31.5474324208382	Thyroid	Human Normal (GTEx)
GTEX-15RJE-2226-SM-6M46A	25.7127304071947	Colon	Human Normal (GTEx)
GTEX-15RJE-2426-SM-6PAM9	56.2395767267199	Blood Vessel	Human Normal (GTEx)
GTEX-15RJE-2626-SM-7KFT1	24.8956338369116	Breast	Human Normal (GTEx)
GTEX-15RJE-2726-SM-6LPJ1	45.9625124861091	Salivary Gland	Human Normal (GTEx)
GTEX-15RJE-2826-SM-7KUM9	38.3487870120403	Skin	Human Normal (GTEx)
GTEX-15RJE-3026-SM-7KUM1	15.2756738054108	Brain	Human Normal (GTEx)
GTEX-15SB6-0005-SM-7P8OO	0.487128780945767	Blood	Human Normal (GTEx)
GTEX-15SB6-0008-SM-EAZCE	106.623678086687	Skin	Human Normal (GTEx)
GTEX-15SB6-0126-SM-6LPJR	16.4592622128529	Spleen	Human Normal (GTEx)
GTEX-15SB6-0226-SM-6LLIA	34.3687715809043	Pancreas	Human Normal (GTEx)
GTEX-15SB6-0426-SM-6LPJ5	30.1248115237769	Lung	Human Normal (GTEx)
GTEX-15SB6-0726-SM-6M48F	24.8209829124762	Esophagus	Human Normal (GTEx)
